SupportLogId,CharaId,Name,Rarity,SupportLogTypeId,SalePrice,CompositionExp,AwakeningExp,UseRank,GroupNo,AdaptableAppearAppend,PunisherAppearAppend,State,PassiveState,PowerDefaultValue,CltDefaultValue,Awakening1Power,Awakening1Clt,Awakening2Power,Awakening2Clt,Awakening3Power,Awakening3Clt,Awakening4Power,Awakening4Clt,Awakening5Power,Awakening5Clt,NormalLeader,HoloLeader,UiDisplayPowerTitle,UiDisplayPowerContent,Prefab,CutinMode,SkillVoiceId,SkillName,NameInSkillCutin,SkillText,SkillTextInSkillCutin,CharaInfo,CutinImage,CutinImageAwake,StatusCharaIcon,StatusCharaIconAwake,CollectionDisplayStartDate,CollectionEmptyFrameDisplayFlag,DateVersionId,
299001150,999,"《色葉散らず》クレハ",5,1,1600,20000,100,1,0,0,0,"s299001150",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・シロッコ","スリープウィズ・シロッコ","戦闘不能状態のメンバーを2人復帰させ、20秒間ファーストアタックボーナスを20％増加。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋ファーストアタックで得られるボーナスポイント量上昇","幼馴染として知る過去と今の彼女<br>が変わっていても、根底にある<br>優しさは同じだと感じたから、<br>足蹴にされても隣で眠りたい。","slog_299001150","slog_299001150","Chara_icon/299001150","Chara_icon/299001150","2022/01/25 7:00:00",True,"1",
291000060,999,"《絆の軌跡》リコ",5,2,1600,20000,100,1,0,0,34,"s291000060",,10,65,11,62,12,59,13,56,14,53,15,50,2,4,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"リコメンド・マイハート","リコメンド・〇〇マイハート","自パーティのINTが300％上昇。覚醒で効果時間が延長。【パッシブ】パニッシャー出現率が上昇。重複で効果増。","自パーティのINT上昇","あなたと歩んだ3年間。それは、<br>あなたや友と育んだ愛の軌跡。<br>これからもあなたの側で、<br>その笑顔のお役に立てたら。","slog_291000060","slog_291000061","Chara_icon/291000060","Chara_icon/291000061","2022/03/08 7:00:00",True,"1",
297000150,999,"《奇跡の出会い》オールキャスト",5,3,1600,20000,100,1,0,0,0,"s297000150",,1,380,1,360,2,340,2,320,3,310,3,300,1,2,"ドロップ数","{0}個","skill_3_2line_moji86","un_2line_moji86",,"サンキューパーティー","サンキュー〇〇〇パーティー","3秒間だけグリードを9体召喚する。覚醒でスキルポーションのドロップ数が増加。","グリードを召喚","この仮想世界で、三度四季が<br>巡った。仲間と重ねた春夏秋冬を<br>彼らは決して忘れない。どうか<br>あなたの心にも残りますように。","slog_297000150","slog_297000151","Chara_icon/297000150","Chara_icon/297000151","2022/03/08 7:00:00",True,"1",
209000320,999,"《幻想の桜姫》ユウキ",5,3,1600,20000,100,1,0,0,0,"s209000320",,90,180,96,176,102,172,108,168,114,164,120,160,10,20,"効果時間","{0}秒","skill_3_2line_moji86","un_2line_moji86",,"サクラ・フロントライン","サクラ・〇〇〇〇フロントライン","自パーティに敵の注目を集め、<br>攻撃を受けるまで一定時間毎に<br>リーグポイントを獲得する状態に<br>なる。覚醒で効果時間が延長。","敵の注目を集める＋攻撃を受けるまでリーグポイント自動獲得状態","彼女が剣を一振りすれば、桜の花<br>が舞い踊る。その美しい剣技は、<br>桜のように讃えられ、多くの人の<br>心の中で咲き続けていく。","slog_209000320","slog_209000320","Chara_icon/209000320","Chara_icon/209000320","2022/03/08 7:00:00",True,"1",
202000440,999,"《桜花女王》アスナ",4,3,800,15000,100,1,0,0,0,"s202000440",,40,165,50,151,55,144,60,137,65,130,70,123,5,10,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"ブロッサム・スピアーズ","ブロッサム・〇〇スピアーズ","一定時間、前方に突属性の<br>追尾弾を連射して敵にダメージを<br>与える。覚醒で攻撃力が上昇。","一定時間、前方に突属性の追尾弾を連射","妖精たちの女王が、麗らかな春の<br>訪れを告げる。その姿は花明かり<br>のように華やかに輝いて、人々の<br>心を照らすだろう。","slog_202000440","slog_202000440","Chara_icon/202000440","Chara_icon/202000440","2022/03/08 7:00:00",True,"1",
203000350,999,"《桜光の姫騎士》リーファ",4,3,800,15000,100,1,0,0,0,"s203000350",,40,165,50,151,55,144,60,137,65,130,70,123,5,10,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"ブロッサム・スラッシャーズ","ブロッサム・〇〇スラッシャーズ","乱れ飛ぶ衝撃波によって周囲の敵に斬属性のダメージを与える。覚醒で攻撃力が上昇。","斬属性の衝撃波による範囲攻撃","妖精のお花見は場所を選ばない。<br>突然の花嵐に見舞われたら、<br>それは空から桜を楽しむ妖精の<br>羽ばたきのせいかもしれない。","slog_203000350","slog_203000350","Chara_icon/203000350","Chara_icon/203000350","2022/03/08 7:00:00",True,"1",
204000370,999,"《桜麗の弓士》シノン",4,3,800,15000,100,1,0,0,0,"s204000370",,40,165,50,151,55,144,60,137,65,130,70,123,5,10,"攻撃力上昇量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"ブロッサム・アローズ","ブロッサム・〇〇アローズ","乱れ飛ぶ矢によって周囲の敵に突属性のダメージを与える。覚醒で攻撃力が上昇。","突属性の矢による範囲攻撃","彼女が放つ一矢が、あなたに桜の<br>便りを届ける。外に出てみれば、<br>昨日より色づいた景色が広がって<br>暖かい風が頬を撫でた。","slog_204000370","slog_204000370","Chara_icon/204000370","Chara_icon/204000370","2022/03/08 7:00:00",True,"1",
202000390,999,"《目配せのしとね》アスナ",5,1,1600,20000,100,1,0,0,0,"s202000390",,5,95,10,85,15,80,20,75,25,70,30,65,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ベテルギウス","スリープウィズ・ベテルギウス","戦闘不能状態のメンバーを2人復帰させ、15秒間獲得リーグポイントを30％増加させる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋獲得リーグポイント上昇","眠りにつく前は、二人きりの<br>穏やかな時間。あなたを独り占め<br>できる今だけは、その闇のような<br>瞳に私だけを映してほしくて。","slog_202000390","slog_202000390","Chara_icon/202000390","Chara_icon/202000390","2022/04/26 7:00:00",True,"1",
203000310,999,"《不壊の縁故》リーファ",5,1,1600,20000,100,1,0,0,0,"s203000310",,5,95,10,85,15,80,20,75,25,70,30,65,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・シルフ","スリープウィズ・シルフ","戦闘不能状態のメンバーを2人復帰させ、15秒間自パーティの移動速度を上昇させる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋移動速度上昇","どれだけ時が経とうとも、兄妹の<br>絆は不変のまま。けれど、枕を<br>共にするほどの距離が、いつまで<br>も続かないと知っているから。","slog_203000310","slog_203000310","Chara_icon/203000310","Chara_icon/203000310","2022/04/26 7:00:00",True,"1",
204000330,999,"《解きほぐす内心》シノン",5,1,1600,20000,100,1,0,0,0,"s204000330",,5,95,10,85,15,80,20,75,25,70,30,65,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ティアマト","スリープウィズ・ティアマト","戦闘不能状態のメンバーを2人復帰させ、15秒間ラストアタックボーナスを50％増加させる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋ラストアタックで得られるボーナスポイント量上昇","いつも誰かを想って立ち上がる<br>あなたの、心ごとほぐせたら。<br>せめて夢の中では憂うことのない<br>ように、掴む手に力を込めた。","slog_204000330","slog_204000330","Chara_icon/204000330","Chara_icon/204000330","2022/04/26 7:00:00",True,"1",
205000240,999,"《安眠の廉》リズベット",5,1,1600,20000,100,1,0,0,0,"s205000240",,5,95,10,85,15,80,20,75,25,70,30,65,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ヴァルキリー","スリープウィズ・ヴァルキリー","戦闘不能状態のメンバーを2人復帰させ、45秒間自パーティがよろけ・ダウン無効状態になる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋よろけ・ダウン無効","培った鍛冶の経験を寝具に活かし<br>寝心地の良さを追求する彼女。<br>けれど、どんな眠りも信頼する<br>彼の隣には敵わないと思えて。","slog_205000240","slog_205000240","Chara_icon/205000240","Chara_icon/205000240","2022/03/08 7:00:00",True,"1",
206000260,999,"《守られる吉夢》シリカ",5,1,1600,20000,100,1,0,0,0,"s206000260",,5,95,10,85,15,80,20,75,25,70,30,65,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・シュトルム","スリープウィズ・シュトルム","戦闘不能状態のメンバーを2人復帰させ、15秒間ファーストアタックボーナスを40％増加。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋ファーストアタックで得られるボーナスポイント量上昇","夢の中、弱い自分の影に囚われ<br>る。もう少し、一人で真っ直ぐ<br>立てるようになるまでは、彼の<br>側で優しい夢を見たい。","slog_206000260","slog_206000260","Chara_icon/206000260","Chara_icon/206000260","2022/03/08 7:00:00",True,"1",
209000290,999,"《東雲の契り》ユウキ",5,1,1600,20000,100,1,0,0,0,"s209000290",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・クサナギ","スリープウィズ・クサナギ","戦闘不能状態のメンバーを1人復帰させ、30秒間自パーティのSTRを50%上昇＆闇属性付与。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー1人復帰＋自パーティのSTR上昇＆闇属性付与","体を休めることも戦法のうち。<br>全力で仮想世界を駆けた今日を<br>思いながら心地よい眠りにつく。<br>また明日の約束を果たすために。","slog_209000290","slog_209000290","Chara_icon/209000290","Chara_icon/209000290","2022/04/26 7:00:00",True,"1",
210000040,999,"《密かな処方》アルゴ",5,1,1600,20000,100,1,0,0,0,"s210000040",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ハニーコム","スリープウィズ・ハニーコム","戦闘不能状態のメンバーを1人復帰させ、30秒間敵に感知されなくなる。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー1人復帰＋ハイディング","怪しげな薬の効能を確かめるべく<br>ひと息で全て呷ったものの、結果<br>は分からずじまい。本当の効能は<br>彼女の心の中に秘められたまま。","slog_210000040","slog_210000040","Chara_icon/210000040","Chara_icon/210000040","2022/04/26 7:00:00",True,"1",
211000130,999,"《二人寝は繁く》アリス",5,1,1600,20000,100,1,0,0,0,"s211000130",,5,95,10,85,15,80,20,75,25,70,30,65,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ロイヤルガード","スリープウィズ・ロイヤルガード","戦闘不能状態のメンバーを2人復帰させ、45秒間グリードからの注目を集める。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋グリードからの注目","己の使命を果たすため、元の世界<br>の手がかりをあなたと探す日々。<br>けれど、帰ってしまえば、<br>独り寝は難しい気がして。","slog_211000130","slog_211000130","Chara_icon/211000130","Chara_icon/211000130","2022/04/26 7:00:00",True,"1",
212000080,999,"《追懐の夜語り》ユージオ",5,1,1600,20000,100,1,0,0,0,"s212000080",,5,95,10,85,15,80,20,75,25,70,30,65,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・ジェントル","スリープウィズ・ジェントル","戦闘不能状態のメンバーを2人復帰させ、周囲の敵にダメージと氷咲を付与する。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー2人復帰＋周囲の敵にダメージ＆氷咲付与","一日の出来事を君と振り返る。<br>なんてことない時間のはずなのに<br>胸が締め付けられるほど、<br>どこか懐かしさがあって。","slog_212000080","slog_212000080","Chara_icon/212000080","Chara_icon/212000080","2022/04/26 7:00:00",True,"1",
215000140,999,"《開かれる愁眉》ストレア",5,1,1600,20000,100,1,0,0,0,"s215000140",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・バンカーコメット","スリープウィズ・バンカーコメット","戦闘不能状態のメンバーを1人復帰させ、30秒間自パーティのSTRを50%上昇＆土属性付与。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー1人復帰＋自パーティのSTR上昇＆土属性付与","キミのことを癒してあげたい、<br>キミのことを、もっと知りたい。<br>この気持ちはプログラムを超えた<br>純粋な想いだと知ってほしい。","slog_215000140","slog_215000140","Chara_icon/215000140","Chara_icon/215000140","2022/03/08 7:00:00",True,"1",
216000140,999,"《安らぎの香》フィリア",5,1,1600,20000,100,1,0,0,0,"s216000140",,5,85,10,75,15,70,20,65,25,60,30,55,5,10,"耐久値回復量","{0}%","skill_3_2line_moji86","un_2line_moji86",,"スリープウィズ・クワイエット","スリープウィズ・クワイエット","戦闘不能状態のメンバーを1人復帰させ、10秒間レコードメダルとグリードの位置をサーチする。覚醒で復帰時の回復量が上昇。","戦闘不能状態のメンバー1人復帰＋レコードメダル＆グリードサーチ","疲れを癒すアロマの香りが部屋に<br>漂う。あなたが安心して眠れる<br>のは、この優しい香りのおかげ？<br>それとも、わたしの隣だから…？","slog_216000140","slog_216000140","Chara_icon/216000140","Chara_icon/216000140","2022/03/08 7:00:00",True,"1",
